Date,Vendor_ID,Purchase_Order_Amount,Approval_Status,Vendor_Rating,Procurement_Lead_Time
2028-03-23 14:00:00,V00234,2674.5,Approved,5,8.4
2028-03-23 15:00:00,V00015,2809.69,Pending,4,18.5
2028-03-23 16:00:00,V00124,7363.23,Approved,5,24.3
2028-03-23 17:00:00,V00228,5337.89,Rejected,3,17.2
2028-03-23 18:00:00,V00387,3061.4,Approved,5,9.4
2028-03-23 19:00:00,V00280,9598.38,Rejected,2,14.0
2028-03-23 20:00:00,V00425,7090.82,Rejected,3,13.1
2028-03-23 21:00:00,V00447,6098.94,Approved,4,11.5
2028-03-23 22:00:00,V00048,3884.06,Approved,4,14.0
2028-03-23 23:00:00,V00189,7477.96,Rejected,1,14.4
2028-03-24 00:00:00,V00304,6763.78,Rejected,3,18.4
2028-03-24 01:00:00,V00047,4787.01,Rejected,3,18.0
2028-03-24 02:00:00,V00184,7176.7,Pending,4,19.0
2028-03-24 03:00:00,V00105,7091.49,Approved,5,8.1
2028-03-24 04:00:00,V00369,5547.89,Rejected,2,9.1
2028-03-24 05:00:00,V00460,2706.25,Pending,4,20.6
2028-03-24 06:00:00,V00247,2957.29,Pending,3,13.8
2028-03-24 07:00:00,V00264,1830.44,Pending,3,16.2
2028-03-24 08:00:00,V00206,7649.22,Pending,4,16.0
2028-03-24 09:00:00,V00018,2078.4,Approved,5,12.1
2028-03-24 10:00:00,V00364,5068.2,Rejected,1,14.6
2028-03-24 11:00:00,V00251,1818.18,Approved,4,12.2
2028-03-24 12:00:00,V00238,8367.3,Approved,5,6.8
2028-03-24 13:00:00,V00340,2674.95,Approved,4,12.4
2028-03-24 14:00:00,V00407,5645.57,Pending,4,18.6
2028-03-24 15:00:00,V00453,1864.09,Approved,4,13.1
2028-03-24 16:00:00,V00321,6741.6,Rejected,3,17.6
2028-03-24 17:00:00,V00365,7169.53,Pending,4,15.0
2028-03-24 18:00:00,V00302,5035.17,Rejected,3,19.9
2028-03-24 19:00:00,V00066,4868.39,Pending,4,20.8
2028-03-24 20:00:00,V00336,6621.92,Approved,5,15.9
2028-03-24 21:00:00,V00453,3780.79,Pending,4,18.5
2028-03-24 22:00:00,V00150,7177.72,Pending,4,13.2
2028-03-24 23:00:00,V00193,5593.06,Approved,4,7.3
2028-03-25 00:00:00,V00396,1853.93,Rejected,2,5.6
2028-03-25 01:00:00,V00147,8693.38,Approved,5,15.0
2028-03-25 02:00:00,V00406,5368.02,Approved,5,8.4
2028-03-25 03:00:00,V00183,4323.6,Rejected,3,23.0
2028-03-25 04:00:00,V00106,5330.74,Pending,3,10.6
2028-03-25 05:00:00,V00236,3563.21,Approved,4,16.0
2028-03-25 06:00:00,V00126,4694.23,Approved,5,13.8
2028-03-25 07:00:00,V00446,6578.67,Approved,5,7.8
2028-03-25 08:00:00,V00179,6375.39,Rejected,1,11.5
2028-03-25 09:00:00,V00432,6239.39,Rejected,3,15.1
2028-03-25 10:00:00,V00401,3797.94,Approved,4,15.3
2028-03-25 11:00:00,V00013,3278.4,Approved,4,13.1
2028-03-25 12:00:00,V00231,5775.79,Rejected,2,16.7
2028-03-25 13:00:00,V00028,6541.56,Approved,5,9.4
2028-03-25 14:00:00,V00379,3534.79,Approved,5,13.2
2028-03-25 15:00:00,V00323,4544.42,Rejected,3,23.4
2028-03-25 16:00:00,V00261,5784.97,Approved,4,9.8
2028-03-25 17:00:00,V00100,4808.5,Rejected,3,21.2
2028-03-25 18:00:00,V00188,7314.4,Pending,3,10.8
2028-03-25 19:00:00,V00399,2384.1,Approved,5,9.7
2028-03-25 20:00:00,V00337,2094.02,Approved,4,15.5
2028-03-25 21:00:00,V00300,7191.74,Rejected,1,19.0
2028-03-25 22:00:00,V00119,6234.22,Pending,3,11.3
2028-03-25 23:00:00,V00046,5181.06,Pending,3,5.0
2028-03-26 00:00:00,V00413,4332.21,Rejected,2,21.4
2028-03-26 01:00:00,V00068,5941.34,Approved,5,11.3
2028-03-26 02:00:00,V00384,5377.71,Rejected,2,8.8
2028-03-26 03:00:00,V00480,5598.91,Approved,5,16.3
2028-03-26 04:00:00,V00305,4864.81,Approved,4,12.1
2028-03-26 05:00:00,V00171,6070.17,Approved,5,16.1
2028-03-26 06:00:00,V00358,6836.7,Approved,4,10.5
2028-03-26 07:00:00,V00196,6807.89,Approved,5,11.6
2028-03-26 08:00:00,V00333,5914.52,Approved,4,9.7
2028-03-26 09:00:00,V00020,4992.62,Approved,4,10.1
2028-03-26 10:00:00,V00111,5889.03,Pending,3,14.0
2028-03-26 11:00:00,V00146,7390.09,Approved,5,24.0
2028-03-26 12:00:00,V00192,4691.03,Rejected,3,15.8
2028-03-26 13:00:00,V00433,4455.07,Pending,3,13.2
2028-03-26 14:00:00,V00371,5987.15,Approved,5,14.2
2028-03-26 15:00:00,V00426,6476.63,Rejected,2,7.4
2028-03-26 16:00:00,V00229,4799.01,Rejected,3,23.2
2028-03-26 17:00:00,V00012,5901.02,Pending,4,21.0
2028-03-26 18:00:00,V00217,3319.36,Rejected,2,20.0
2028-03-26 19:00:00,V00478,4978.07,Pending,4,17.6
2028-03-26 20:00:00,V00079,8105.87,Rejected,3,21.4
2028-03-26 21:00:00,V00375,6215.45,Rejected,3,17.2
2028-03-26 22:00:00,V00036,3705.93,Rejected,1,17.5
2028-03-26 23:00:00,V00264,3973.71,Approved,4,12.4
2028-03-27 00:00:00,V00028,2513.0,Approved,5,17.3
2028-03-27 01:00:00,V00372,8246.99,Approved,5,23.1
2028-03-27 02:00:00,V00086,3010.83,Rejected,3,23.3
2028-03-27 03:00:00,V00188,1000.0,Rejected,2,10.4
2028-03-27 04:00:00,V00305,2186.86,Approved,5,8.2
2028-03-27 05:00:00,V00254,5106.02,Approved,5,15.8
2028-03-27 06:00:00,V00422,3565.97,Pending,3,12.3
2028-03-27 07:00:00,V00080,5258.71,Rejected,1,15.1
2028-03-27 08:00:00,V00186,5683.02,Approved,4,13.5
2028-03-27 09:00:00,V00005,3752.03,Rejected,1,12.2
2028-03-27 10:00:00,V00046,3160.58,Rejected,2,22.4
2028-03-27 11:00:00,V00354,6821.75,Rejected,1,13.3
2028-03-27 12:00:00,V00497,5596.81,Rejected,3,15.3
2028-03-27 13:00:00,V00102,1000.0,Approved,5,7.4
2028-03-27 14:00:00,V00459,1925.58,Approved,5,27.2
2028-03-27 15:00:00,V00002,1414.42,Approved,5,7.0
2028-03-27 16:00:00,V00217,4681.04,Approved,5,14.2
2028-03-27 17:00:00,V00025,5405.64,Rejected,3,19.5
2028-03-27 18:00:00,V00257,4657.01,Approved,4,10.8
2028-03-27 19:00:00,V00223,3743.18,Approved,4,14.4
2028-03-27 20:00:00,V00453,7043.87,Rejected,2,22.7
2028-03-27 21:00:00,V00424,5640.98,Pending,4,14.4
2028-03-27 22:00:00,V00324,3175.76,Rejected,3,18.6
2028-03-27 23:00:00,V00499,3305.68,Approved,5,8.5
2028-03-28 00:00:00,V00069,3475.65,Rejected,1,17.5
2028-03-28 01:00:00,V00197,4305.15,Rejected,3,27.0
2028-03-28 02:00:00,V00272,5070.37,Rejected,2,21.7
2028-03-28 03:00:00,V00182,5826.77,Pending,4,21.7
2028-03-28 04:00:00,V00447,3353.35,Rejected,2,20.7
2028-03-28 05:00:00,V00018,2287.27,Rejected,2,15.2
2028-03-28 06:00:00,V00107,5786.99,Approved,4,8.4
2028-03-28 07:00:00,V00017,6657.81,Approved,5,9.7
2028-03-28 08:00:00,V00125,8420.31,Rejected,3,14.5
2028-03-28 09:00:00,V00483,5809.5,Rejected,2,17.9
2028-03-28 10:00:00,V00082,3540.13,Approved,4,12.4
2028-03-28 11:00:00,V00004,6221.32,Rejected,1,20.2
2028-03-28 12:00:00,V00115,4698.33,Rejected,3,15.4
2028-03-28 13:00:00,V00351,2309.55,Pending,3,15.9
2028-03-28 14:00:00,V00351,4903.07,Approved,5,17.8
2028-03-28 15:00:00,V00137,5565.23,Pending,3,9.3
2028-03-28 16:00:00,V00287,7867.15,Approved,4,10.5
2028-03-28 17:00:00,V00389,5142.69,Approved,5,12.9
2028-03-28 18:00:00,V00228,3369.33,Approved,5,14.5
2028-03-28 19:00:00,V00016,1226.17,Rejected,1,14.1
2028-03-28 20:00:00,V00298,2541.82,Approved,5,15.6
2028-03-28 21:00:00,V00425,3059.54,Approved,5,16.8
2028-03-28 22:00:00,V00464,8332.5,Approved,5,14.1
2028-03-28 23:00:00,V00212,4618.05,Approved,5,25.7
2028-03-29 00:00:00,V00246,4820.8,Rejected,2,10.2
2028-03-29 01:00:00,V00286,7202.38,Rejected,3,15.7
2028-03-29 02:00:00,V00282,6205.27,Pending,4,24.0
2028-03-29 03:00:00,V00177,4475.84,Rejected,2,10.9
2028-03-29 04:00:00,V00031,7292.94,Rejected,2,8.9
2028-03-29 05:00:00,V00050,3631.98,Approved,5,20.7
2028-03-29 06:00:00,V00143,5567.33,Rejected,2,20.9
2028-03-29 07:00:00,V00052,2489.48,Approved,5,9.7
2028-03-29 08:00:00,V00233,5520.42,Rejected,3,16.6
2028-03-29 09:00:00,V00166,7035.48,Pending,4,21.0
2028-03-29 10:00:00,V00038,6742.6,Rejected,3,13.4
2028-03-29 11:00:00,V00491,6804.29,Approved,5,18.6
2028-03-29 12:00:00,V00444,10000.0,Pending,4,20.3
2028-03-29 13:00:00,V00020,4464.87,Pending,4,20.0
2028-03-29 14:00:00,V00099,3192.51,Approved,5,14.8
2028-03-29 15:00:00,V00215,5912.09,Rejected,2,5.0
2028-03-29 16:00:00,V00044,3239.34,Rejected,1,5.0
2028-03-29 17:00:00,V00111,2734.18,Approved,5,16.8
2028-03-29 18:00:00,V00487,4495.2,Approved,5,17.6
2028-03-29 19:00:00,V00089,8960.56,Rejected,3,21.8
2028-03-29 20:00:00,V00319,6378.07,Pending,4,14.5
2028-03-29 21:00:00,V00118,5760.99,Approved,4,11.2
2028-03-29 22:00:00,V00434,1654.44,Approved,5,21.3
2028-03-29 23:00:00,V00406,3754.16,Rejected,3,18.8
2028-03-30 00:00:00,V00239,7865.12,Approved,5,14.2
2028-03-30 01:00:00,V00072,4460.06,Rejected,2,6.5
2028-03-30 02:00:00,V00310,9389.88,Pending,4,17.0
2028-03-30 03:00:00,V00393,5896.1,Rejected,3,22.5
2028-03-30 04:00:00,V00399,4699.07,Rejected,3,23.9
2028-03-30 05:00:00,V00304,4372.05,Approved,4,14.8
2028-03-30 06:00:00,V00404,4869.9,Rejected,3,19.6
2028-03-30 07:00:00,V00163,2096.36,Approved,5,14.2
2028-03-30 08:00:00,V00251,6946.12,Pending,4,19.4
2028-03-30 09:00:00,V00357,5883.4,Approved,5,19.1
2028-03-30 10:00:00,V00195,4487.61,Rejected,2,6.1
2028-03-30 11:00:00,V00060,4776.98,Rejected,2,14.7
2028-03-30 12:00:00,V00098,6619.58,Pending,3,8.0
2028-03-30 13:00:00,V00418,9059.53,Approved,5,17.8
2028-03-30 14:00:00,V00356,8063.14,Rejected,2,15.1
2028-03-30 15:00:00,V00355,5371.51,Rejected,3,16.7
2028-03-30 16:00:00,V00073,3354.78,Approved,5,18.5
2028-03-30 17:00:00,V00222,1933.38,Approved,5,17.2
2028-03-30 18:00:00,V00119,5245.39,Pending,4,17.5
2028-03-30 19:00:00,V00182,3433.53,Rejected,2,21.7
2028-03-30 20:00:00,V00384,5310.4,Approved,5,14.5
2028-03-30 21:00:00,V00218,5581.3,Pending,4,17.8
2028-03-30 22:00:00,V00256,6433.85,Approved,5,9.3
2028-03-30 23:00:00,V00396,2656.94,Pending,3,13.3
2028-03-31 00:00:00,V00088,3225.73,Rejected,2,23.5
2028-03-31 01:00:00,V00361,4371.62,Pending,3,10.0
2028-03-31 02:00:00,V00275,5521.0,Rejected,2,18.9
2028-03-31 03:00:00,V00492,5403.17,Approved,5,21.2
2028-03-31 04:00:00,V00336,10000.0,Rejected,1,16.0
2028-03-31 05:00:00,V00026,1000.0,Approved,5,16.7
2028-03-31 06:00:00,V00407,7220.47,Approved,4,8.6
2028-03-31 07:00:00,V00121,7117.44,Approved,5,20.1
2028-03-31 08:00:00,V00289,3169.4,Approved,4,12.0
2028-03-31 09:00:00,V00362,4055.36,Rejected,3,17.6
2028-03-31 10:00:00,V00441,8523.15,Approved,5,17.3
2028-03-31 11:00:00,V00030,3755.67,Rejected,1,7.1
2028-03-31 12:00:00,V00407,3788.9,Approved,5,14.8
2028-03-31 13:00:00,V00202,5239.87,Approved,4,11.2
2028-03-31 14:00:00,V00382,6024.69,Rejected,2,15.4
2028-03-31 15:00:00,V00036,6995.12,Rejected,3,21.0
2028-03-31 16:00:00,V00125,7081.36,Pending,4,17.7
2028-03-31 17:00:00,V00223,6563.7,Rejected,1,16.0
2028-03-31 18:00:00,V00235,1183.96,Rejected,1,18.2
2028-03-31 19:00:00,V00124,4917.31,Approved,4,10.7
2028-03-31 20:00:00,V00470,6329.74,Rejected,1,18.9
2028-03-31 21:00:00,V00171,6369.5,Approved,5,14.5
2028-03-31 22:00:00,V00491,3580.06,Approved,4,5.0
2028-03-31 23:00:00,V00486,2954.64,Approved,5,22.4
2028-04-01 00:00:00,V00495,2816.88,Approved,5,14.3
2028-04-01 01:00:00,V00450,5931.06,Rejected,1,11.7
2028-04-01 02:00:00,V00181,7014.51,Rejected,3,25.7
2028-04-01 03:00:00,V00215,5283.75,Rejected,3,16.8
2028-04-01 04:00:00,V00118,2860.15,Approved,4,8.9
2028-04-01 05:00:00,V00227,5359.21,Approved,4,11.2
2028-04-01 06:00:00,V00379,3096.23,Approved,4,15.6
2028-04-01 07:00:00,V00444,3526.03,Rejected,3,22.0
2028-04-01 08:00:00,V00037,4262.77,Approved,5,14.1
2028-04-01 09:00:00,V00317,3402.96,Rejected,1,17.1
2028-04-01 10:00:00,V00096,2739.56,Rejected,1,20.0
2028-04-01 11:00:00,V00120,8098.74,Approved,5,12.5
2028-04-01 12:00:00,V00491,1224.29,Pending,3,14.7
2028-04-01 13:00:00,V00437,3816.84,Approved,5,16.4
2028-04-01 14:00:00,V00012,4568.44,Pending,3,11.7
2028-04-01 15:00:00,V00122,7455.92,Approved,4,11.5
2028-04-01 16:00:00,V00035,5589.33,Approved,5,19.2
2028-04-01 17:00:00,V00489,4436.91,Rejected,2,20.8
2028-04-01 18:00:00,V00251,3517.62,Approved,5,14.6
2028-04-01 19:00:00,V00067,7294.54,Approved,5,14.5
2028-04-01 20:00:00,V00482,3386.75,Approved,5,14.1
2028-04-01 21:00:00,V00038,5422.3,Rejected,2,13.5
2028-04-01 22:00:00,V00280,4661.21,Approved,4,11.5
2028-04-01 23:00:00,V00230,5960.11,Pending,3,5.0
2028-04-02 00:00:00,V00337,8142.22,Approved,4,6.4
2028-04-02 01:00:00,V00168,6410.99,Rejected,1,19.8
2028-04-02 02:00:00,V00449,4742.17,Approved,5,22.9
2028-04-02 03:00:00,V00441,8351.41,Pending,3,10.2
2028-04-02 04:00:00,V00328,8159.63,Approved,5,15.1
2028-04-02 05:00:00,V00246,7279.04,Pending,4,15.0
2028-04-02 06:00:00,V00079,5564.07,Pending,3,13.6
2028-04-02 07:00:00,V00114,3457.78,Approved,4,13.8
2028-04-02 08:00:00,V00301,1000.0,Rejected,2,18.0
2028-04-02 09:00:00,V00217,5422.87,Approved,5,23.0
2028-04-02 10:00:00,V00200,6547.99,Approved,5,17.0
2028-04-02 11:00:00,V00381,2325.76,Approved,5,18.0
2028-04-02 12:00:00,V00500,5830.97,Pending,4,15.1
2028-04-02 13:00:00,V00352,4109.13,Rejected,3,19.7
2028-04-02 14:00:00,V00242,6020.5,Approved,5,19.2
2028-04-02 15:00:00,V00013,3766.9,Approved,4,12.8
2028-04-02 16:00:00,V00366,3547.89,Approved,5,17.5
2028-04-02 17:00:00,V00207,4877.83,Pending,3,12.1
2028-04-02 18:00:00,V00262,2647.23,Approved,4,14.3
2028-04-02 19:00:00,V00097,6923.13,Approved,4,9.0
2028-04-02 20:00:00,V00071,5040.48,Rejected,1,27.4
2028-04-02 21:00:00,V00481,2710.84,Approved,5,28.6
2028-04-02 22:00:00,V00303,3768.84,Pending,4,18.6
2028-04-02 23:00:00,V00349,6180.45,Approved,5,17.7
2028-04-03 00:00:00,V00230,4397.13,Approved,5,15.0
2028-04-03 01:00:00,V00357,6419.84,Approved,4,10.1
2028-04-03 02:00:00,V00300,3009.75,Pending,3,11.7
2028-04-03 03:00:00,V00032,4440.57,Pending,4,17.5
2028-04-03 04:00:00,V00250,4855.59,Approved,5,19.9
2028-04-03 05:00:00,V00254,9453.81,Rejected,2,12.7
2028-04-03 06:00:00,V00259,3544.09,Approved,5,19.7
2028-04-03 07:00:00,V00182,6253.07,Pending,3,11.0
2028-04-03 08:00:00,V00340,5942.93,Rejected,3,16.3
2028-04-03 09:00:00,V00462,8495.6,Rejected,3,18.5
2028-04-03 10:00:00,V00476,7719.15,Approved,5,25.4
2028-04-03 11:00:00,V00166,4074.88,Approved,5,19.1
2028-04-03 12:00:00,V00004,2901.39,Approved,5,11.7
2028-04-03 13:00:00,V00463,2168.5,Rejected,1,14.7
2028-04-03 14:00:00,V00145,5471.95,Approved,5,9.6
2028-04-03 15:00:00,V00165,7027.61,Rejected,3,19.9
2028-04-03 16:00:00,V00344,7287.63,Rejected,1,14.7
2028-04-03 17:00:00,V00486,4477.81,Pending,3,13.0
2028-04-03 18:00:00,V00362,5088.75,Rejected,2,12.0
2028-04-03 19:00:00,V00105,7852.1,Approved,5,10.6
2028-04-03 20:00:00,V00036,3473.61,Approved,4,11.6
2028-04-03 21:00:00,V00314,1000.0,Rejected,3,23.0
2028-04-03 22:00:00,V00169,7306.4,Rejected,2,14.9
2028-04-03 23:00:00,V00008,2679.26,Rejected,3,24.3
2028-04-04 00:00:00,V00451,4418.83,Approved,5,12.3
2028-04-04 01:00:00,V00414,5913.18,Rejected,3,21.3
2028-04-04 02:00:00,V00086,4075.64,Approved,4,10.7
2028-04-04 03:00:00,V00436,7160.68,Rejected,3,21.5
2028-04-04 04:00:00,V00097,10000.0,Approved,5,20.0
2028-04-04 05:00:00,V00409,3385.91,Approved,4,14.9
2028-04-04 06:00:00,V00436,5267.78,Approved,4,7.8
2028-04-04 07:00:00,V00315,5009.98,Rejected,1,18.5
2028-04-04 08:00:00,V00030,5625.61,Approved,5,15.8
2028-04-04 09:00:00,V00101,3793.19,Pending,3,10.8
2028-04-04 10:00:00,V00067,3699.63,Pending,4,21.2
2028-04-04 11:00:00,V00388,3746.97,Pending,4,16.7
2028-04-04 12:00:00,V00349,4077.07,Pending,3,15.9
2028-04-04 13:00:00,V00441,4108.7,Pending,3,15.1
2028-04-04 14:00:00,V00063,1000.0,Rejected,2,10.9
2028-04-04 15:00:00,V00032,5177.23,Rejected,2,15.7
2028-04-04 16:00:00,V00087,4397.61,Rejected,2,14.5
2028-04-04 17:00:00,V00211,3563.11,Pending,4,20.7
2028-04-04 18:00:00,V00463,5186.07,Pending,3,10.9
2028-04-04 19:00:00,V00051,4989.01,Approved,5,18.4
2028-04-04 20:00:00,V00063,4204.66,Approved,5,10.6
2028-04-04 21:00:00,V00080,5017.55,Pending,3,14.4
2028-04-04 22:00:00,V00343,3836.21,Pending,4,16.3
2028-04-04 23:00:00,V00232,2662.01,Approved,5,14.7
2028-04-05 00:00:00,V00366,8922.17,Rejected,2,19.5
2028-04-05 01:00:00,V00101,4008.13,Rejected,2,14.0
2028-04-05 02:00:00,V00129,5531.08,Rejected,3,18.0
2028-04-05 03:00:00,V00019,10000.0,Pending,4,14.6
2028-04-05 04:00:00,V00357,4172.61,Rejected,2,11.7
2028-04-05 05:00:00,V00419,5920.4,Pending,4,21.3
2028-04-05 06:00:00,V00447,9653.38,Rejected,2,22.0
2028-04-05 07:00:00,V00094,1700.09,Approved,5,16.0
2028-04-05 08:00:00,V00081,7667.64,Approved,5,10.6
2028-04-05 09:00:00,V00103,5444.25,Approved,5,14.1
2028-04-05 10:00:00,V00369,3989.64,Rejected,2,14.5
2028-04-05 11:00:00,V00154,5096.96,Pending,4,18.2
2028-04-05 12:00:00,V00269,4276.33,Pending,4,22.8
2028-04-05 13:00:00,V00118,8152.5,Approved,5,23.9
2028-04-05 14:00:00,V00342,4967.98,Pending,3,13.0
2028-04-05 15:00:00,V00494,6395.64,Approved,5,18.0
2028-04-05 16:00:00,V00279,3942.19,Approved,5,19.9
2028-04-05 17:00:00,V00492,5584.74,Rejected,3,16.0
2028-04-05 18:00:00,V00363,4234.39,Pending,4,16.7
2028-04-05 19:00:00,V00225,2160.16,Pending,4,21.6
2028-04-05 20:00:00,V00475,7616.82,Approved,5,12.0
2028-04-05 21:00:00,V00419,5696.25,Rejected,3,17.2
2028-04-05 22:00:00,V00268,6542.45,Rejected,1,19.3
2028-04-05 23:00:00,V00137,3543.16,Pending,3,8.9
2028-04-06 00:00:00,V00226,7369.43,Approved,4,7.0
2028-04-06 01:00:00,V00334,5935.67,Rejected,2,17.0
2028-04-06 02:00:00,V00229,5300.46,Approved,5,23.7
2028-04-06 03:00:00,V00323,7058.54,Rejected,3,17.0
2028-04-06 04:00:00,V00108,4341.5,Approved,4,13.7
2028-04-06 05:00:00,V00300,7589.46,Rejected,2,14.1
2028-04-06 06:00:00,V00445,3675.5,Rejected,1,14.7
2028-04-06 07:00:00,V00405,5066.55,Pending,4,22.5
2028-04-06 08:00:00,V00007,3127.0,Pending,4,17.3
2028-04-06 09:00:00,V00128,2703.56,Approved,5,22.7
2028-04-06 10:00:00,V00353,4068.48,Approved,5,22.3
2028-04-06 11:00:00,V00483,4678.22,Approved,5,20.3
2028-04-06 12:00:00,V00267,6103.56,Approved,4,6.6
2028-04-06 13:00:00,V00173,3713.9,Approved,5,19.3
2028-04-06 14:00:00,V00416,6173.82,Approved,5,14.6
2028-04-06 15:00:00,V00214,4360.1,Rejected,1,11.0
2028-04-06 16:00:00,V00247,4011.86,Pending,3,13.2
2028-04-06 17:00:00,V00106,6258.88,Pending,3,13.7
2028-04-06 18:00:00,V00083,3911.12,Pending,4,19.7
2028-04-06 19:00:00,V00292,8650.41,Approved,5,9.8
2028-04-06 20:00:00,V00374,5864.66,Approved,5,8.5
2028-04-06 21:00:00,V00421,2264.81,Approved,5,11.6
2028-04-06 22:00:00,V00203,4761.62,Approved,5,18.6
2028-04-06 23:00:00,V00041,3705.58,Pending,3,9.3
2028-04-07 00:00:00,V00205,1717.41,Pending,3,5.2
2028-04-07 01:00:00,V00348,7115.76,Pending,3,12.7
2028-04-07 02:00:00,V00049,7161.8,Approved,4,12.3
2028-04-07 03:00:00,V00143,3550.47,Pending,4,16.8
2028-04-07 04:00:00,V00141,6421.24,Approved,5,18.4
2028-04-07 05:00:00,V00053,6753.93,Rejected,3,16.4
2028-04-07 06:00:00,V00107,4974.71,Pending,4,20.2
2028-04-07 07:00:00,V00033,6904.56,Approved,5,17.2
2028-04-07 08:00:00,V00200,5589.03,Rejected,1,15.7
2028-04-07 09:00:00,V00119,7290.89,Pending,3,8.4
2028-04-07 10:00:00,V00288,2655.06,Rejected,1,11.8
2028-04-07 11:00:00,V00229,5295.94,Approved,5,7.9
2028-04-07 12:00:00,V00118,5403.06,Rejected,1,9.2
2028-04-07 13:00:00,V00176,2687.02,Approved,5,16.8
2028-04-07 14:00:00,V00452,2878.3,Approved,5,11.1
2028-04-07 15:00:00,V00185,1831.9,Rejected,1,20.7
2028-04-07 16:00:00,V00318,5090.41,Approved,5,26.0
2028-04-07 17:00:00,V00499,4119.31,Rejected,2,8.6
2028-04-07 18:00:00,V00338,2418.47,Approved,5,22.4
2028-04-07 19:00:00,V00215,7434.52,Pending,4,16.3
2028-04-07 20:00:00,V00221,5800.61,Approved,5,15.6
2028-04-07 21:00:00,V00130,3550.9,Approved,4,8.5
2028-04-07 22:00:00,V00333,5406.48,Approved,5,5.4
2028-04-07 23:00:00,V00272,4524.03,Approved,4,13.9
2028-04-08 00:00:00,V00246,1875.23,Approved,5,20.9
2028-04-08 01:00:00,V00123,5547.73,Approved,4,14.0
2028-04-08 02:00:00,V00008,8279.72,Approved,5,9.4
2028-04-08 03:00:00,V00403,7824.01,Pending,4,14.8
2028-04-08 04:00:00,V00416,5206.76,Rejected,2,20.3
2028-04-08 05:00:00,V00067,4128.02,Rejected,3,16.7
2028-04-08 06:00:00,V00115,6125.73,Pending,4,14.6
2028-04-08 07:00:00,V00369,5533.09,Pending,4,18.1
2028-04-08 08:00:00,V00288,4722.78,Approved,4,14.6
2028-04-08 09:00:00,V00105,8720.25,Rejected,2,22.6
2028-04-08 10:00:00,V00469,4207.79,Rejected,2,16.0
2028-04-08 11:00:00,V00025,6914.24,Approved,4,11.4
2028-04-08 12:00:00,V00053,5287.72,Rejected,1,19.8
2028-04-08 13:00:00,V00247,5297.37,Approved,4,5.0
2028-04-08 14:00:00,V00337,1698.15,Approved,4,16.8
2028-04-08 15:00:00,V00281,7202.83,Rejected,2,12.5
2028-04-08 16:00:00,V00033,6673.51,Approved,5,11.1
2028-04-08 17:00:00,V00287,5376.04,Approved,4,11.2
2028-04-08 18:00:00,V00036,7069.6,Approved,5,10.9
2028-04-08 19:00:00,V00343,5831.09,Rejected,1,12.3
2028-04-08 20:00:00,V00379,2405.19,Approved,5,10.8
2028-04-08 21:00:00,V00239,3058.81,Pending,3,13.8
2028-04-08 22:00:00,V00492,4878.77,Pending,4,15.1
2028-04-08 23:00:00,V00217,1617.1,Rejected,2,9.2
2028-04-09 00:00:00,V00177,7244.87,Rejected,2,9.9
2028-04-09 01:00:00,V00044,4568.9,Pending,3,13.5
2028-04-09 02:00:00,V00304,5273.86,Approved,5,17.5
2028-04-09 03:00:00,V00158,3037.02,Approved,5,8.3
2028-04-09 04:00:00,V00269,6292.99,Rejected,2,9.4
2028-04-09 05:00:00,V00171,4714.57,Rejected,2,16.4
2028-04-09 06:00:00,V00495,4347.84,Approved,5,13.6
2028-04-09 07:00:00,V00221,7821.91,Approved,5,10.8
2028-04-09 08:00:00,V00400,7618.87,Rejected,2,10.9
2028-04-09 09:00:00,V00230,6499.43,Rejected,1,11.0
2028-04-09 10:00:00,V00091,5418.11,Pending,3,9.8
2028-04-09 11:00:00,V00410,3967.82,Rejected,2,20.5
2028-04-09 12:00:00,V00459,4422.34,Approved,5,11.4
2028-04-09 13:00:00,V00431,4330.49,Rejected,2,12.1
2028-04-09 14:00:00,V00421,5784.34,Pending,4,19.3
2028-04-09 15:00:00,V00131,4936.55,Pending,3,10.9
2028-04-09 16:00:00,V00410,4986.4,Pending,4,22.7
2028-04-09 17:00:00,V00226,8081.78,Approved,5,14.0
2028-04-09 18:00:00,V00225,7287.44,Pending,4,21.4
2028-04-09 19:00:00,V00143,3437.61,Approved,4,14.5
2028-04-09 20:00:00,V00066,5593.95,Approved,5,20.2
2028-04-09 21:00:00,V00028,3448.54,Pending,4,22.5
2028-04-09 22:00:00,V00125,6205.41,Rejected,1,16.9
2028-04-09 23:00:00,V00212,8858.42,Rejected,1,12.6
2028-04-10 00:00:00,V00422,4287.88,Approved,5,11.4
2028-04-10 01:00:00,V00428,6581.2,Rejected,3,17.3
2028-04-10 02:00:00,V00437,8227.12,Approved,5,15.5
2028-04-10 03:00:00,V00080,4727.54,Approved,4,11.3
2028-04-10 04:00:00,V00238,5988.61,Pending,4,20.6
2028-04-10 05:00:00,V00132,8429.66,Approved,5,14.2
2028-04-10 06:00:00,V00328,3127.88,Approved,4,7.4
2028-04-10 07:00:00,V00300,2926.65,Approved,5,14.5
2028-04-10 08:00:00,V00119,2511.47,Approved,4,13.8
2028-04-10 09:00:00,V00046,6509.91,Approved,5,17.7
2028-04-10 10:00:00,V00084,2973.72,Rejected,1,5.0
2028-04-10 11:00:00,V00282,6119.7,Rejected,1,6.6
2028-04-10 12:00:00,V00352,7719.23,Approved,5,22.6
