Product_ID,Product_Name,Total_Units_Sold,Total_Revenue,Number_of_Orders,First_Sale_Date,Last_Sale_Date,Average_Price,Avg_Revenue_Per_Order
c899abd7-822c-4a92-baa6-62a7a5c4c078,Smith Group,4,5370.92,1,2021-03-24,2021-03-24,1342.73,5370.92
c89b9490-58c0-417c-8d5e-589598078cff,"Price, Maddox and Aguilar",6,6557.7,2,2020-04-03,2022-02-27,1092.95,3278.85
c89d1845-4e8c-454a-b993-8891d5029085,"Johnson, Collier and Meyer",6,5883.66,2,2020-07-04,2021-10-14,980.61,2941.83
c89f2f90-14c9-4811-a8c0-3d1d8cbc6604,"Cobb, Bender and Wiley",24,16896.0,3,2020-02-26,2022-01-22,704.0,5632.0
c8a77c18-b113-423c-9fef-d199dc6433e8,"Townsend, Haas and Morris",25,20742.75,4,2020-03-18,2023-07-19,829.71,5185.6875
c8a7b19a-69c8-4628-a1c6-15309ba10622,"Colon, Stevens and Castillo",2,491.68,1,2022-04-10,2022-04-10,245.84,491.68
c8ab4325-4987-40e8-9be1-6d6415ddd135,"Adkins, Wood and Morton",3,502.11,1,2021-04-06,2021-04-06,167.37,502.11
c8b704ab-5d0f-472d-833c-f66af4dfeada,Walter-Mcmahon,7,5112.87,1,2021-01-22,2021-01-22,730.41,5112.87
c8b9315a-d30f-46b1-ad8e-f8e0ac28bc07,Miller-Cummings,9,8806.14,2,2020-11-22,2022-08-31,978.4599999999999,4403.07
c8ba9c61-979e-4020-b707-72e8e581e305,Knight Inc,13,2622.3599999999997,2,2020-10-12,2020-10-13,201.71999999999997,1311.1799999999998
c8bc6291-5995-401c-9a44-0a12cdc0b669,Nash-Bass,6,7802.46,3,2020-01-04,2022-12-08,1300.41,2600.82
c8bd5172-94f3-4f41-b8c8-f0b9ed42b48e,Lewis and Sons,7,1164.59,1,2023-11-04,2023-11-04,166.36999999999998,1164.59
c8bf201d-1823-4dd8-b1cb-f2130259c395,Hunt-Garcia,10,7045.700000000001,2,2021-01-30,2023-07-06,704.57,3522.8500000000004
c8c109d8-575c-41f6-827d-ce1dd683cde6,Wagner-Villa,8,4782.8,2,2020-08-11,2021-06-06,597.85,2391.4
c8c66532-3874-4642-bb59-dafdeb4eb9f7,Maldonado-Hamilton,3,1072.86,1,2020-04-02,2020-04-02,357.61999999999995,1072.86
c8c783be-530b-4b33-b345-61d13b11c0eb,Williams Ltd,11,21059.28,3,2022-02-24,2023-07-19,1914.4799999999998,7019.759999999999
c8db14f0-f180-4fef-8990-5bfa05a2cc2a,Ware-Gonzalez,30,8005.8,4,2020-07-28,2023-11-10,266.86,2001.45
c8e9cb63-6b00-4a32-be46-065e06f16b9d,"Randall, Hicks and Mathews",22,2313.0800000000004,4,2020-02-25,2022-09-18,105.14000000000001,578.2700000000001
c8eab416-5e8e-4116-83bb-2ebe4c49aa0b,"Brown, Smith and Thompson",5,580.8,1,2022-08-01,2022-08-01,116.16,580.8
c8ed1660-7a5c-498a-b0d4-9a14b3f43abf,"Meyer, Pace and Kim",10,5935.1,2,2020-12-16,2021-02-02,593.51,2967.55
c8ed8059-3a3c-4e84-b683-9e321ad9a28e,Jensen Ltd,34,11738.5,5,2021-01-27,2023-12-08,345.25,2347.7
c8eea253-62ba-4eac-9e54-3b16c2d2deb7,Prince-Taylor,3,3057.18,1,2021-04-05,2021-04-05,1019.06,3057.18
c8f025d8-4ab7-4bbb-a4d9-fabe99ed484a,Arnold Ltd,23,1667.27,4,2021-11-05,2023-07-26,72.49,416.8175
c8f12059-34d2-41fc-bce1-f0e36a1a0637,Hernandez-Estrada,6,1596.06,2,2022-07-23,2023-06-27,266.01,798.03
c8f25c46-d0d4-4ada-babc-e6f8dbc2a7e5,"Day, Stanley and Wells",7,4794.23,3,2020-04-27,2023-05-24,684.89,1598.0766666666666
c8f4482b-9be1-4fee-9fa0-f297f2f03e84,Diaz Inc,7,1636.39,1,2020-06-16,2020-06-16,233.77,1636.39
c8f4b960-523b-4438-8d75-cf865938b197,Lynch Group,12,3291.84,2,2021-04-22,2022-01-19,274.32,1645.92
c8f4e45a-7b3b-4d32-b8f7-21dc09c3b60b,Brady-Zavala,41,3506.3199999999997,6,2021-10-25,2023-12-14,85.52,584.3866666666667
c8f878e6-3f3b-4be9-ad40-7073e66f54cb,Reynolds LLC,9,603.09,1,2020-01-20,2020-01-20,67.01,603.09
c8fd0fcf-edfe-49d9-baa1-c09b257ef05c,"Johnson, Harris and Andrade",1,141.0,1,2023-08-09,2023-08-09,141.0,141.0
c900ac4c-edef-43df-94cc-e05880ed2a07,Young LLC,15,29582.7,3,2021-06-15,2023-04-06,1972.18,9860.9
c903fe21-e26f-41a7-8759-874c2d4aeb6d,Campbell-Taylor,16,1991.8400000000001,4,2021-03-02,2023-04-04,124.49000000000001,497.96000000000004
c904ce4d-b6ae-4708-a446-bd8634c032ed,"Lopez, Maldonado and Walter",1,645.62,1,2023-12-01,2023-12-01,645.62,645.62
c905675d-2e81-4f6a-ad3d-7af0ab1ae7c1,Joseph-Mcgee,2,2356.2,1,2022-11-16,2022-11-16,1178.1,2356.2
c9072080-79c4-4177-b078-f165126507dc,Wilson-Garrett,23,16656.14,4,2020-01-10,2023-06-23,724.18,4164.035
c90eeaf7-1ee8-44d9-8750-868805df7cbf,"Barrera, Pierce and Allen",32,13002.56,6,2020-06-07,2021-09-20,406.33,2167.0933333333332
c91027c4-a35a-46a4-a6d3-671e02022736,Smith PLC,8,3930.0,2,2021-06-12,2021-06-24,491.25,1965.0
c9103ae8-ac89-4d48-a973-286898a4ec63,Hughes Inc,6,3619.86,1,2022-03-01,2022-03-01,603.3100000000001,3619.86
c914d439-5aeb-49d8-985a-d281c03cd90f,Williams-Hartman,10,1671.3,1,2021-01-11,2021-01-11,167.13,1671.3
c919a0b6-9dbb-4d62-a95d-cd0b3eb7e88a,Arias LLC,5,1976.05,1,2023-12-22,2023-12-22,395.21,1976.05
c91a9644-c8da-405d-944a-1cd43fde0878,"Myers, Mcguire and Evans",29,15815.44,3,2020-11-10,2023-10-15,545.36,5271.8133333333335
c91ec542-de0e-4888-a6d0-e08200e3bfe1,Boyd Inc,5,3326.05,1,2022-07-24,2022-07-24,665.21,3326.05
c91f22e8-735e-4fb3-8639-f60c7faae2dc,Page-Brown,4,2266.84,1,2022-03-19,2022-03-19,566.71,2266.84
c9241a37-b216-40a1-9c35-be6af0e268bf,Holland Group,10,4733.9,1,2021-06-11,2021-06-11,473.39,4733.9
c924dff5-a944-499b-8d01-55bb9f9fbfb3,"Perez, Berry and Casey",3,54.27,1,2020-10-12,2020-10-12,18.09,54.27
c928e410-9961-483f-8f90-23723b023b04,Jackson and Sons,6,6212.640000000001,2,2020-01-25,2022-04-23,1035.4400000000003,3106.3200000000006
c929ba8d-005e-485c-b952-972026b99e64,"Johnson, Reyes and Bender",9,1588.59,2,2020-10-06,2021-04-05,176.51,794.295
c92bc89f-1910-4f15-ad42-aef8359146cb,Harvey-Buchanan,6,53.46,3,2020-11-16,2021-08-16,8.91,17.82
c92d5f52-be11-46d2-98f6-270485533949,Lewis Group,6,3453.6,2,2020-10-11,2022-06-26,575.6,1726.8
c92e237c-b18d-411b-bf19-e491bbc44a19,Thomas Ltd,10,6394.400000000001,1,2021-04-06,2021-04-06,639.44,6394.400000000001
c92fc9e5-0ad6-416f-8a1b-e223a2a69c07,Rojas LLC,5,765.6999999999999,2,2022-07-08,2022-09-10,153.14,382.84999999999997
c93309f9-54df-46e1-80e7-374a98fbc0af,Mullen-Ross,4,1570.96,1,2022-08-15,2022-08-15,392.74,1570.96
c9348b80-14cd-494f-943d-b5b6d014fad6,Robinson-Mcclure,7,94.15,1,2021-08-07,2021-08-07,13.450000000000001,94.15
c939cdc1-c380-4713-a63a-6c4c0a170b2f,Torres LLC,9,2079.0,2,2021-04-06,2022-12-13,231.0,1039.5
c939d9a5-4054-4d5f-b5f5-13945202c341,Castro Inc,9,3858.84,1,2022-08-04,2022-08-04,428.76,3858.84
c93ad83c-d3f7-4256-9133-38c37237f96d,Day Group,7,7221.76,1,2023-12-31,2023-12-31,1031.68,7221.76
c93b95ef-6a5d-460c-99bc-9f67074ffbc8,Adkins LLC,33,32548.23,5,2020-01-30,2023-12-03,986.31,6509.646
c94180fc-0c8c-478d-9bf0-36f94ba2db05,Smith-Wilkins,15,2072.7000000000003,2,2021-07-09,2022-06-29,138.18,1036.3500000000001
c941e1c0-9899-46aa-ab01-9fa824a9374f,Young Group,20,5417.2,5,2020-05-22,2023-12-22,270.86,1083.44
c947df3b-c9f4-4c9d-a326-25b378aece25,"Bowen, Long and Ramirez",7,6964.93,1,2023-10-17,2023-10-17,994.99,6964.93
c94a8707-6fba-4c73-b457-fac5bf66f9cc,Moore-Ross,17,4534.41,4,2020-09-04,2021-12-14,266.73,1133.6025
c94abb48-6e72-4633-9eb6-a2d2fd712da1,Phillips-Cabrera,21,5994.24,3,2021-05-16,2023-02-24,285.44,1998.08
c94d0c52-4342-492f-b63c-fc19f7d7a193,"Ramirez, Brown and Knight",3,248.31,1,2023-12-27,2023-12-27,82.77,248.31
c94f544d-991c-4d58-9c87-a5bbe59979ba,"Turner, Crawford and Martin",21,21521.010000000002,3,2020-04-15,2021-06-24,1024.8100000000002,7173.670000000001
c950c31e-7e40-4c69-956a-d77737c29861,Vasquez-Mccarthy,18,1509.48,5,2020-03-01,2023-12-24,83.86,301.896
c9539674-3366-454e-a942-31eb9ed7adb0,"Schneider, Bishop and Wilson",13,7922.459999999999,3,2020-11-23,2023-11-05,609.42,2640.8199999999997
c954c726-6ccf-42ca-ab0a-dba9f5bd7dfc,"Morris, Scott and Thompson",30,7160.700000000001,5,2020-01-24,2023-02-24,238.69000000000003,1432.14
c9555957-ce4a-4ebf-b75a-3885deb2a576,Shepard PLC,6,5923.14,1,2022-12-18,2022-12-18,987.19,5923.14
c9592a5c-f340-4262-b54e-80dfc83b0552,Booker-Turner,5,3610.85,1,2023-07-02,2023-07-02,722.17,3610.85
c95982a1-3a6e-40b0-a4f0-fd5294257e1b,Stanley-Carpenter,9,3528.99,2,2022-05-03,2023-06-29,392.10999999999996,1764.495
c95e8364-61c7-4ff9-b300-4e5853928c37,"Cole, Wolf and Francis",19,6984.02,3,2021-06-13,2023-07-02,367.58000000000004,2328.0066666666667
c9600f92-5153-47c5-bd1f-a06387cd4032,Johnson-Bryant,5,2815.7,2,2020-12-25,2021-06-08,563.14,1407.85
c9637c75-30fe-4593-ab21-6f3d118491ee,"Taylor, Carrillo and Duncan",6,563.88,1,2021-08-24,2021-08-24,93.98,563.88
c9658324-4d1b-452a-93c4-c1a7e23c0630,"Campbell, Ramos and Obrien",13,1427.14,2,2021-11-19,2023-10-24,109.78,713.57
c9679922-03ec-425c-993d-adb55d8413d8,Montgomery-Marsh,9,9924.75,1,2023-01-04,2023-01-04,1102.75,9924.75
c96dacbd-2803-480b-ac28-cf85bdbd36a9,Hale Inc,22,5038.219999999999,4,2021-08-06,2023-08-14,229.00999999999996,1259.5549999999998
c96e92d2-3dc8-4846-b15d-2f89288dfab9,Holland-Castro,16,17713.92,4,2020-03-10,2023-06-17,1107.12,4428.48
c96f61f0-d7be-423c-a43b-487854262fe7,"Clay, Holland and Patterson",5,877.65,1,2021-07-23,2021-07-23,175.53,877.65
c97487a7-b3f6-488c-8c6b-04b4f404f144,"Larson, Sheppard and Gonzalez",25,14181.25,4,2020-03-21,2023-03-16,567.25,3545.3125
c978a7d8-fe6b-4c66-b66f-ae630e352666,"Montoya, Gonzalez and Garcia",13,1984.58,2,2021-10-19,2022-12-30,152.66,992.29
c97d654b-f8e1-4aee-98df-2026bb962755,Fowler PLC,7,2640.54,1,2022-06-27,2022-06-27,377.21999999999997,2640.54
c97e78a6-8c9b-4462-a3c1-aa8f9fee7852,"Chavez, Brandt and Davis",4,313.2,1,2021-01-13,2021-01-13,78.3,313.2
c97fc809-fb82-4978-87e1-116ee142e8b9,Webster-Morris,14,13094.9,3,2020-03-11,2023-08-21,935.35,4364.966666666666
c9809e87-474b-4cd6-a4f0-dc6fd16ff530,Alvarez LLC,9,354.78000000000003,1,2023-12-17,2023-12-17,39.42,354.78000000000003
c9831888-f174-4c72-9cc9-807fbc76c588,Morris-Douglas,3,110.46,1,2022-11-22,2022-11-22,36.82,110.46
c983404f-6d0b-46de-8c5d-52f5db87233a,"Richards, Gomez and Fisher",21,9398.55,3,2022-08-15,2023-06-07,447.54999999999995,3132.85
c983dc62-d057-4b74-bf2c-169058968668,Brown and Sons,10,10785.9,1,2021-07-10,2021-07-10,1078.59,10785.9
c984ffd0-ffbe-43d0-b68b-2571df250ffa,Marshall-Moore,7,4611.95,1,2020-02-20,2020-02-20,658.85,4611.95
c9855385-68a6-4524-bfd1-2898cc0dcfb6,"Simmons, Hamilton and Valenzuela",5,68.55000000000001,1,2021-10-31,2021-10-31,13.710000000000003,68.55000000000001
c9869246-1caf-4561-a4cc-4070c6870c3f,Garza PLC,2,1423.06,1,2023-03-24,2023-03-24,711.53,1423.06
c9877713-0fad-4e2f-a451-22ae8622d44c,"Perez, Stone and Johnson",16,4158.88,3,2020-08-23,2023-07-23,259.93,1386.2933333333333
c98907fd-68f9-4f55-b7e9-69d8d0c9aea9,Wilson-Mejia,8,7162.24,1,2022-07-01,2022-07-01,895.28,7162.24
c98915f5-200e-4a02-aa5a-5d7d06b9a3ea,"Luna, Stewart and Carroll",21,2158.38,3,2020-06-25,2023-04-30,102.78,719.46
c98a2cc4-94f5-48a1-9483-9af24179597d,Turner Group,1,64.69,1,2023-06-04,2023-06-04,64.69,64.69
c98d162e-e873-458c-8ce1-19b68a135c94,Rose-Anderson,5,4143.6,1,2023-09-25,2023-09-25,828.72,4143.6
c9900c6a-3b7a-488e-9544-d16a7e6619cd,Baker-Griffith,2,298.58,1,2023-06-16,2023-06-16,149.29,298.58
c992f6ad-93cd-4e09-9749-2c7c1fd0a91f,Wilson and Sons,8,8076.56,1,2023-11-17,2023-11-17,1009.57,8076.56
c9943894-d06b-46e3-b51c-98eca53f549e,Delgado-Banks,4,1160.96,1,2020-12-21,2020-12-21,290.24,1160.96
c994faee-8f23-4c68-b5f6-90e222b2623c,Guerrero-Leonard,4,4058.32,1,2021-12-12,2021-12-12,1014.58,4058.32
c9957ba6-7ed6-4b35-928a-69aba6692eda,Gutierrez-West,3,2544.54,1,2023-02-24,2023-02-24,848.18,2544.54
c996dd04-3ddf-4b1d-8ddb-9dc73ba03fa5,"Graves, Lewis and Curry",13,3701.2299999999996,2,2022-10-28,2023-12-01,284.71,1850.6149999999998
c998dfc6-d727-4ff0-872e-c2317ac57986,Smith PLC,9,6140.97,1,2023-03-11,2023-03-11,682.33,6140.97
c99ce89b-afbf-428d-8c22-5097f8a6f7cc,Smith LLC,6,5088.96,1,2021-07-22,2021-07-22,848.16,5088.96
c9ad218e-0394-4c31-8e77-a875ba34f7e2,"Long, Pratt and Cummings",5,819.8000000000001,1,2022-07-02,2022-07-02,163.96,819.8000000000001
c9b15520-9262-41cd-8f60-5a0a35ec3f23,Poole-Bryan,6,957.42,1,2023-05-13,2023-05-13,159.57,957.42
c9b48542-5280-495d-b556-34adcd68b623,"Harris, Morris and Hernandez",13,11641.76,2,2020-04-18,2023-05-11,895.52,5820.88
c9b4e816-7293-4884-a4e3-93f80e53390f,Campbell-Mitchell,3,338.67,2,2020-04-23,2020-05-29,112.89,169.335
c9b64123-6bc0-4cb2-ae9f-e0f2f7a574e4,Schroeder LLC,9,2623.68,1,2023-05-08,2023-05-08,291.52,2623.68
c9b84889-2184-49f8-a6ed-836c1d1f2eba,Morris Ltd,15,3711.9,4,2021-04-18,2023-11-10,247.46,927.975
c9b8e6d1-7b6f-4eda-a982-ab2316a290b6,Thompson-Thomas,6,8760.72,2,2021-01-13,2021-06-22,1460.12,4380.36
c9ba50c7-eb7b-4652-8d32-dc41080698d0,Scott Inc,16,18089.92,3,2020-12-10,2023-05-09,1130.62,6029.973333333332
c9c43621-cf4b-449e-87b1-15c920806421,"Garrison, Bailey and Morton",49,24281.95,8,2020-06-12,2022-06-05,495.55,3035.24375
c9c63e5a-9530-45a9-9fe3-8975b1d77e08,Hansen LLC,4,4190.56,1,2021-06-11,2021-06-11,1047.64,4190.56
c9c8a989-c58a-4580-b836-1a751093d3f0,Martin-Lopez,3,876.54,1,2021-02-27,2021-02-27,292.18,876.54
c9cc2159-1fda-4575-8523-2856940ed9b1,Harris and Sons,14,8946.0,2,2020-10-27,2022-12-02,639.0,4473.0
c9ccde95-a874-4d0e-aa46-29a746818c16,"Gordon, Whitney and Cantrell",2,572.34,1,2020-01-06,2020-01-06,286.17,572.34
c9d165ca-f4c7-432b-bf91-ae3be901b796,"Duncan, Nichols and Marshall",10,7312.200000000001,1,2021-10-13,2021-10-13,731.22,7312.200000000001
c9da2ddb-4789-4a5e-8efe-449d96aba753,"Mcconnell, Mills and Compton",16,11533.28,2,2020-07-20,2023-08-29,720.83,5766.64
c9dc94d9-e358-48d7-932e-996ed109fc8a,Soto Group,12,10474.08,3,2020-04-20,2023-12-12,872.84,3491.36
c9dd66ef-36c4-4b8b-8bb5-45875997e945,Thomas-Alexander,22,20131.76,3,2022-01-16,2023-06-01,915.0799999999999,6710.586666666666
c9e34a27-da71-486f-8e1d-81dc7b9f3723,Smith-Clark,8,10285.12,2,2022-04-07,2022-11-01,1285.64,5142.56
c9e739ac-16ee-498e-a968-c0e90ae428a9,Huff-Robbins,9,2677.7699999999995,1,2022-10-09,2022-10-09,297.53,2677.7699999999995
c9e7c778-b52b-4d15-a887-8b2eae5f52ce,Hall-Howell,9,2889.99,1,2023-08-12,2023-08-12,321.10999999999996,2889.99
c9ea3f83-0ec7-41b9-9d3a-659bfb8a259d,Johnson Group,11,20519.84,2,2020-10-01,2023-06-05,1865.44,10259.92
c9ea55f8-a006-4510-82f6-74f29b6ee3a3,Beasley Inc,27,27728.46,3,2020-12-12,2021-12-21,1026.98,9242.82
c9ea764f-22fc-4ffd-89a6-d529f14f6d51,Leblanc Ltd,2,298.0,1,2020-03-17,2020-03-17,149.0,298.0
c9ea93c5-36f7-4457-abaf-dfd5a94c4e5d,"Vance, Flynn and Leonard",9,16072.56,1,2021-08-05,2021-08-05,1785.84,16072.56
c9f0a1e8-c3ac-4c8c-ac45-f8d9b6b82dbe,Flores-Kemp,9,4332.24,2,2022-01-09,2022-07-18,481.35999999999996,2166.12
c9f4f890-6d5c-420e-bf5d-be0fc7f21f4d,"Yang, Eaton and Cummings",28,5524.96,5,2021-06-12,2023-06-30,197.32,1104.992
c9f668a6-869d-4b94-abfe-721b669af3b2,Williams Inc,23,16844.05,3,2020-01-31,2021-01-03,732.35,5614.683333333333
c9f8f2fe-f589-4ff8-bcd3-e8841fbaf5f8,Gomez and Sons,3,2759.82,1,2023-04-19,2023-04-19,919.94,2759.82
c9fbe764-6db1-4f8f-b5da-7a0f8f18b50c,Dawson LLC,20,20414.0,3,2020-10-25,2021-05-01,1020.7,6804.666666666667
c9fc98ef-a134-4808-a64e-16765b831a63,Stanton Inc,4,52.88,2,2022-04-19,2023-07-02,13.22,26.44
c9ff6764-be27-4604-bb95-4c85d9d8baf5,"Sullivan, Thompson and Blake",9,6809.490000000001,2,2021-04-16,2023-01-03,756.6100000000001,3404.7450000000003
ca0177eb-4e44-4700-ae0d-1d16dc39dcfc,Diaz-Hansen,7,3143.0,2,2022-07-18,2023-08-28,449.0,1571.5
ca0224ce-500c-497c-af37-c13c7ad8f9c4,"Brown, Wright and Meyers",10,489.2000000000001,1,2020-09-09,2020-09-09,48.92000000000001,489.2000000000001
ca064baa-fa11-413b-a436-d83a72d1c981,"Gross, Brown and Parker",7,11164.720000000001,2,2022-05-30,2023-05-23,1594.9600000000003,5582.360000000001
ca06c114-d57e-46bc-93c5-689b31c1d49d,Farmer-Chapman,10,18408.499999999996,2,2020-02-13,2021-12-15,1840.8499999999997,9204.249999999998
ca09d729-d14e-46c2-8111-1b2553e14b2b,Bradley-Jones,8,6956.48,1,2020-11-28,2020-11-28,869.56,6956.48
ca0b32eb-6cc9-4b67-920a-a61e0387fd20,Harrison LLC,2,882.08,1,2022-10-07,2022-10-07,441.04,882.08
ca10917e-1c9e-408e-b91d-5cb8ea7cbe99,"Doyle, Mccall and Gibson",44,41620.92,5,2020-01-26,2022-06-26,945.93,8324.184
ca155d74-0d55-4e62-a33e-8116bf040996,Gutierrez Ltd,67,9516.01,11,2020-03-10,2023-01-09,142.03,865.0918181818182
ca17531f-06d9-419e-ab8c-02cabb403c0b,Burnett and Sons,5,399.85,2,2020-02-16,2022-06-17,79.97,199.925
ca17a5bf-4114-4cfd-9571-43cdd05d67eb,West-Hunter,18,685.62,2,2020-05-03,2021-01-09,38.09,342.81
ca1a2de2-6253-42c7-a865-b4511bca6f22,"Flores, Ryan and Harris",1,850.99,1,2022-08-12,2022-08-12,850.99,850.99
ca1bfa4e-d3e4-4ca6-ad22-d75977b57b31,Johnston-Edwards,7,2351.3700000000003,1,2021-03-05,2021-03-05,335.91,2351.3700000000003
ca2265be-19e1-4b8f-989a-48e47d0a28eb,Beck LLC,7,363.09,1,2020-05-17,2020-05-17,51.87,363.09
ca25a089-fa34-4d08-8953-22f4c1d81289,Best LLC,2,378.64,1,2023-12-30,2023-12-30,189.32,378.64
ca27b06a-223b-48f8-a90d-883c9934e0f2,"Hartman, Davis and Kim",19,11501.080000000002,4,2020-03-04,2023-09-03,605.32,2875.2700000000004
ca2a6be9-bac7-49c0-8faa-25e5687365e7,Howe-Martin,5,2720.1499999999996,2,2021-03-01,2021-07-07,544.03,1360.0749999999998
ca330af2-51fb-4704-ae73-667a11e5251a,Rubio LLC,27,5072.76,4,2021-10-13,2023-07-02,187.88,1268.19
ca3357b0-2f7f-4b48-8e7f-08af9ed3bbaa,"Gallagher, Weber and Huang",10,1150.2,1,2020-06-02,2020-06-02,115.02000000000001,1150.2
ca361b6d-ff65-4887-a1d5-530e5f1df0a1,Woodard PLC,10,7209.2,1,2023-01-03,2023-01-03,720.92,7209.2
ca3628fe-dc85-4c7f-a980-e057abdfdf2e,Boyd-Jackson,6,3242.34,2,2020-03-05,2022-06-16,540.39,1621.17
ca37309a-791a-458c-9795-f9b4d7d05408,Phillips-Keith,7,1524.18,2,2020-04-16,2021-03-21,217.74,762.09
ca39bdec-f148-4a4f-8fc2-d3a32fae7379,"Padilla, Frost and Hubbard",20,11689.6,3,2022-07-22,2023-12-13,584.48,3896.5333333333333
ca3f6396-741a-4165-ba02-e1a6497406eb,Ortiz Group,3,3135.2699999999995,2,2023-06-10,2023-08-18,1045.09,1567.6349999999998
ca400a24-90b2-4c09-9bcf-32db71e955a8,Holland and Sons,7,4808.16,1,2022-01-02,2022-01-02,686.88,4808.16
ca4041fc-5d7b-46d0-a348-872161fe37c2,Henderson-Bailey,17,1422.56,3,2023-02-08,2023-07-16,83.67999999999999,474.18666666666667
ca407089-4879-45c1-8df6-336f8cb66c64,Fry-Adams,6,802.02,2,2022-06-21,2022-10-16,133.67,401.01
ca41dd5d-caaa-4820-9590-7d64fd44b018,Garcia-Orr,6,4626.54,1,2023-07-26,2023-07-26,771.09,4626.54
ca43c311-a184-4b99-800f-a6aa45f0a590,Alexander Inc,21,18236.61,3,2020-04-21,2023-07-28,868.4100000000001,6078.87
ca4c9607-b3b0-420e-9ee8-8fc8c78a9b9c,Curry-Ochoa,19,2646.3199999999997,4,2021-04-03,2023-05-31,139.27999999999997,661.5799999999999
ca4dcc12-36c0-4788-bf96-5e92f4fc68e5,Pratt Inc,25,4199.5,5,2021-04-06,2023-02-28,167.98,839.9
ca514e44-7bbf-4d36-95ff-2d2c26fe19a0,Mitchell-Jones,13,13994.76,3,2020-07-16,2022-08-18,1076.52,4664.92
ca5180a1-385c-4fd2-9310-dd95f041bc07,Edwards-Zavala,18,14708.16,2,2020-10-02,2023-06-04,817.12,7354.08
ca518890-0d0f-4851-b2b7-eba6e19dd654,"Davis, Harding and Park",10,4722.900000000001,1,2020-01-14,2020-01-14,472.2900000000001,4722.900000000001
ca51ebf9-ba4a-4e60-8506-9b67b93039e4,"Park, Hurst and Garrett",4,2621.76,1,2020-09-03,2020-09-03,655.44,2621.76
ca5617bb-dd08-4b9d-a1ea-dc1efd4b10de,Tran Group,5,4516.0,1,2022-01-16,2022-01-16,903.2,4516.0
ca68ee6e-658a-401c-95bf-617734cf3071,"Arnold, Long and Holmes",22,2286.46,3,2021-07-01,2023-04-03,103.93,762.1533333333333
ca6b8e8a-47e8-41b6-82d1-c9e583a0bf70,Houston Inc,5,4399.0,1,2023-03-14,2023-03-14,879.8,4399.0
ca6bf468-6f4f-4845-a7d0-06388a2d4cf6,"Hughes, Bell and Flores",18,20426.4,4,2020-06-10,2023-12-06,1134.8000000000002,5106.6
ca6cb4ca-08ba-4097-afec-ff4457aba123,Mitchell Group,14,6341.580000000001,3,2021-01-04,2022-09-29,452.9700000000001,2113.86
ca727726-35fd-4f5a-ade8-e621f08ee47a,Chavez PLC,20,3899.4,2,2020-05-31,2021-10-28,194.97,1949.7
ca7435aa-bd2a-42d6-b381-66e93f54546a,Garcia-Brennan,11,957.44,2,2020-12-09,2022-05-06,87.04,478.72
ca74441e-d369-46e8-a58f-78cd935a4708,"Lee, Chandler and Powers",18,3466.26,4,2020-09-06,2023-04-05,192.57000000000002,866.565
ca74db4c-e66b-4671-b097-6ce6c6835ef1,"Hernandez, Ochoa and Dixon",14,19260.64,2,2021-03-31,2022-06-22,1375.76,9630.32
ca7a916c-8b1a-4a97-b63d-aabb3476c8ba,Garcia LLC,22,6934.18,3,2020-06-22,2022-09-04,315.19,2311.3933333333334
ca7b115a-e606-44ab-bc32-92c654fb2ca0,Palmer-Prince,12,16553.16,2,2021-10-05,2022-12-12,1379.43,8276.58
ca7be476-e5b4-4d88-ab0e-6b7dd61cd5fc,"Boone, Smith and Willis",9,437.13,1,2020-01-15,2020-01-15,48.57,437.13
ca837822-4408-4107-985e-0f609318bb49,Davis Group,10,11892.3,1,2023-08-04,2023-08-04,1189.23,11892.3
ca8507ce-011b-435a-940b-1c060842ef03,"Barron, Miller and Smith",19,2599.58,2,2020-02-12,2023-06-19,136.82,1299.79
ca85757a-b365-4e60-b95e-00a6562c0fbe,Bender Group,2,612.94,1,2023-08-07,2023-08-07,306.47,612.94
ca869d39-4f55-4849-bb04-6c650032759b,"Campbell, Dennis and Gonzalez",5,2846.75,1,2022-01-22,2022-01-22,569.35,2846.75
ca8b09a8-a731-4126-aa2d-797fa45db45a,"Lopez, Miller and Davis",5,1635.35,2,2020-05-17,2023-12-13,327.07,817.675
ca8b7b85-b051-42d2-9dc1-8801ca1de984,Sanchez LLC,1,1470.85,1,2021-09-24,2021-09-24,1470.85,1470.85
ca8cb64b-079c-4aa2-9672-7156f23db645,"Harvey, Martinez and Steele",5,2480.25,1,2023-02-16,2023-02-16,496.05,2480.25
ca8dde0c-e817-408c-b9e2-72f0597f6330,Gonzalez-Jimenez,9,10434.24,1,2020-04-02,2020-04-02,1159.36,10434.24
ca8e5497-0b71-4422-9d57-802bdfb7ca2c,Taylor-Carrillo,4,1490.72,1,2022-01-10,2022-01-10,372.68,1490.72
ca944e57-7163-434e-b8c8-ea600b12422c,Mack-Dean,9,3122.64,2,2022-07-24,2023-12-26,346.96,1561.32
ca95e7a3-3813-4c4a-80b3-cd6b04581931,Santos-Cantu,5,1520.6,1,2020-11-26,2020-11-26,304.12,1520.6
ca961929-447f-47fc-9e7f-f19988d09723,"Turner, Hendrix and Armstrong",17,9238.65,3,2020-07-03,2023-11-22,543.4499999999999,3079.5499999999997
ca96545f-a386-45d5-a9ae-76261cbd6976,Nelson-Edwards,16,9811.2,2,2020-07-08,2023-02-18,613.2,4905.6
